#FeatureID	cFA01a	cFA01b	cFA05a	cFA05b	cFA09a	cFA09b	cFA13a	cFA13b	cFA17a	cFA17b	cFA21a	cFA21b	cFT01a	cFT01b	cFT05a	cFT05b	cFT09a	cFT09b	cFT13a	cFT13b	cFT17a	cFT17b	cFT21a	cFT21b	cNA01a	cNA01b	cNA01c	cNA05a	cNA05b	cNA05c	cNA09a	cNA09b	cNA09c	cNA13a	cNA13b	cNA13c	cNA17a	cNA17b	cNA17c	cNA21a	cNA21b	cNA21c	Name
PF00359.25	7.18	5.682	2.2	18.648	10.362	20.528	13.855	11.222	11.431	16.399	5.272	28.085	36.214	71.207	27.807	6.257	5.153	53.226	0.0	3.93	8.73	11.951	22.193	11.416	53.684	17.521	10.608	37.301	21.202	39.082	76.162	24.854	31.564	23.8	0.0	2.395	37.191	14.607	4.058	52.18	22.804	5.912	Phosphoenolpyruvate-dependent sugar phosphotransferase system, EIIA 2
PF02302.20	25.216	57.177	7.863	45.472	50.254	81.455	11.352	105.327	86.256	298.594	325.227	491.844	29.645	110.889	81.073	52.716	298.609	256.215	11.695	25.61	0.0	145.835	88.222	56.961	315.549	194.218	104.94	80.291	31.9	77.311	304.047	22.704	76.017	303.76	33.959	0.0	395.305	36.367	57.253	84.295	22.719	2.314	PTS system, Lactose/Cellobiose specific IIB subunit
PF02378.21	24.514	116.224	23.354	66.638	36.522	117.972	21.415	73.077	50.923	166.099	56.467	228.8	87.454	71.991	101.272	73.798	112.244	103.582	43.12	63.024	41.585	174.949	90.359	34.979	637.955	138.293	120.008	183.225	66.013	167.083	2904.437	129.118	82.416	765.287	70.951	49.1	606.729	57.391	86.06	553.484	91.848	39.926	Phosphotransferase system, EIIC
PF04167.16	0.0	7.649	7.875	7.353	0.0	20.604	0.0	0.0	0.0	0.0	13.285	5.841	0.0	0.0	0.0	8.213	6.162	0.0	0.0	7.51	0.0	7.84	0.0	0.0	83.238	19.719	0.0	11.297	0.0	12.104	176.831	17.994	0.0	133.973	10.059	0.0	0.0	0.0	0.0	10.281	39.57	8.031	Protein of unknown function (DUF402)
PF00521.23	17.321	57.151	13.258	22.637	17.773	53.862	9.909	13.997	28.644	24.241	38.667	42.571	16.548	11.432	21.943	19.397	9.226	16.226	12.154	22.759	11.534	34.213	8.872	12.798	112.047	100.337	155.689	123.114	80.632	275.549	143.947	172.429	130.106	140.204	73.441	69.451	134.594	41.953	53.169	126.123	162.808	34.19	DNA gyrase/topoisomerase IV, subunit A
PF03989.16	94.236	295.946	88.627	101.264	108.268	271.726	47.018	58.536	151.208	124.21	200.724	197.287	74.616	68.592	115.081	91.804	55.356	97.356	37.189	113.21	47.928	180.804	53.232	27.218	611.652	349.816	628.785	444.105	348.455	1147.198	635.162	620.615	581.484	712.581	310.819	327.47	655.672	158.839	178.605	599.704	529.445	167.59	DNA gyrase C-terminal domain, beta-propeller
PF01544.21	0.0	0.0	0.0	7.544	0.0	0.0	0.0	3.591	0.0	0.0	0.0	3.455	0.0	0.0	3.09	3.947	6.989	6.249	0.0	4.226	0.0	4.227	0.0	3.676	59.488	14.146	36.828	7.576	41.688	41.075	29.381	48.71	48.877	6.636	15.612	0.0	86.736	15.371	12.181	16.289	34.51	0.0	CorA-like Mg2+ transporter protein
PF00471.23	17.927	24.33	27.884	68.462	63.253	108.328	53.248	0.0	69.324	50.444	82.629	54.502	42.012	39.846	20.397	16.852	0.0	52.841	0.0	69.653	77.207	99.744	112.905	22.711	518.726	126.587	60.409	107.513	104.675	122.216	304.832	51.624	204.307	74.741	197.558	214.168	420.947	534.138	459.738	606.594	31.708	124.985	Ribosomal protein L33
PF00122.23	11.735	40.764	23.804	24.824	23.659	22.878	19.279	21.388	15.391	37.812	17.921	27.098	17.924	11.622	18.875	22.345	47.149	24.819	11.017	16.01	12.596	41.356	21.865	9.64	117.306	159.727	204.004	92.865	201.019	417.521	195.258	211.289	244.258	124.994	104.746	58.904	342.723	101.823	72.484	166.319	217.782	43.429	E1-E2 ATPase
PF00702.29	17.134	39.417	20.793	36.533	13.966	22.878	19.279	20.215	15.391	37.812	16.746	23.463	17.924	17.663	18.875	28.851	46.619	28.599	11.017	16.01	19.165	39.976	33.619	9.64	190.939	165.565	279.775	123.186	217.305	497.153	219.903	199.403	274.721	203.622	106.315	54.527	378.552	104.7	101.198	214.637	292.898	51.835	haloacid dehalogenase-like hydrolase
PF10543.12	2.423	0.0	0.0	6.833	3.712	3.624	0.0	3.289	0.0	0.0	0.0	7.145	0.0	4.392	3.176	0.0	0.0	0.0	0.0	0.0	0.0	0.0	6.636	3.526	33.92	4.913	9.103	10.454	16.234	94.647	34.664	9.377	0.0	42.081	0.0	5.041	11.274	3.627	0.0	39.766	16.513	0.0	ORF6N domain
PF10552.12	0.0	0.0	0.0	0.0	3.712	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	ORF6C domain
PF00692.22	11.836	25.227	0.0	14.995	6.138	21.427	0.0	0.0	0.0	13.01	10.379	15.151	13.435	7.062	6.798	9.065	20.225	6.349	8.389	15.805	18.631	8.599	22.113	7.375	57.03	66.548	84.27	84.784	45.128	176.867	105.819	69.441	122.777	64.353	21.841	51.621	87.22	78.623	7.553	21.939	32.912	49.041	dUTPase
PF06605.14	0.0	0.0	0.0	0.0	0.0	5.829	0.0	0.0	0.0	0.0	1.245	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.068	1.134	0.0	15.006	18.741	5.095	42.959	34.904	8.429	2.577	7.612	1.955	7.919	53.529	0.0	1.388	0.0	0.0	28.855	2.284	Prophage endopeptidase tail
PF18013.4	1.202	10.265	0.0	0.0	0.0	5.371	3.971	1.421	0.0	14.182	5.73	9.255	0.0	0.0	0.0	0.0	1.463	2.622	4.89	1.672	0.0	0.0	0.0	0.0	0.0	3.038	31.69	5.006	4.784	27.187	7.631	30.985	8.458	11.985	3.263	3.147	15.534	6.337	8.74	0.0	0.0	2.606	Phage tail lysozyme
PF01551.25	25.343	169.422	9.142	27.97	24.424	150.826	28.008	24.664	16.299	72.864	44.846	38.496	4.987	14.179	38.261	38.112	11.59	42.832	26.499	43.101	53.301	99.335	52.958	21.782	102.876	355.448	447.927	204.871	368.032	800.255	323.711	385.913	336.888	133.844	198.567	96.434	182.977	121.684	112.087	90.732	326.752	84.705	Peptidase family M23
PF01521.23	0.0	0.0	11.426	0.0	0.0	0.0	0.0	0.0	0.0	0.0	8.582	0.0	0.0	0.0	0.0	0.0	8.94	0.0	0.0	0.0	0.0	0.0	0.0	0.0	18.835	0.0	0.0	0.0	0.0	15.522	14.823	13.707	0.0	0.0	0.0	0.0	53.741	0.0	0.0	0.0	0.0	0.0	Iron-sulphur cluster biosynthesis
PF08282.15	16.064	55.071	45.043	16.929	45.511	75.411	3.552	58.462	51.505	96.337	77.264	95.012	11.67	4.359	59.454	16.997	39.828	42.917	13.367	11.504	22.807	48.232	19.622	8.428	271.653	216.281	218.621	59.63	135.05	310.916	216.497	133.989	132.131	130.256	85.775	58.672	530.16	110.276	71.681	75.763	158.618	59.601	haloacid dehalogenase-like hydrolase
PF01219.22	0.0	0.0	0.0	0.0	0.0	0.0	0.0	8.613	9.686	18.509	0.0	9.355	0.0	0.0	0.0	0.0	7.176	0.0	0.0	0.0	0.0	0.0	0.0	0.0	42.898	25.757	0.0	7.815	10.13	32.35	39.37	9.165	0.0	0.0	0.0	0.0	44.128	9.498	0.0	0.0	14.958	0.0	Prokaryotic diacylglycerol kinase
PF00654.23	1.495	4.365	0.0	0.0	5.126	0.0	0.0	2.05	2.892	3.794	5.443	9.355	0.0	0.0	1.958	2.523	2.7	0.0	2.715	5.83	3.01	8.023	0.0	0.0	42.778	2.639	23.521	21.074	37.285	106.642	51.06	43.594	55.45	23.735	22.605	22.772	12.885	14.296	2.883	31.442	32.821	3.054	Voltage gated chloride channel
PF17767.4	1.855	20.546	3.467	12.14	3.779	36.012	6.394	17.374	7.359	9.342	5.021	9.43	4.329	9.957	4.195	2.709	6.734	6.044	2.507	2.558	2.723	20.522	0.0	0.0	31.122	53.224	69.75	15.188	30.012	101.334	102.784	78.369	63.318	36.191	41.056	14.747	36.73	9.003	20.956	62.476	61.562	18.729	Nicotinate phosphoribosyltransferase (NAPRTase) N-terminal domain
PF04095.19	1.855	20.546	3.467	12.14	3.779	36.012	6.394	17.374	7.359	9.342	5.021	9.43	4.329	9.957	4.195	2.709	6.734	6.044	2.507	2.558	2.723	20.522	0.0	0.0	31.122	59.708	59.692	12.648	22.57	137.172	99.252	72.411	67.303	36.191	37.745	14.747	36.73	7.118	18.588	59.404	58.28	16.388	Nicotinate phosphoribosyltransferase (NAPRTase) family
PF17956.4	1.855	17.535	0.0	12.14	3.779	36.012	6.394	17.374	7.359	9.342	2.246	9.43	4.329	9.957	4.195	2.709	6.734	6.044	2.507	2.558	2.723	20.522	0.0	0.0	31.122	45.391	65.582	15.188	17.677	87.042	98.014	71.246	45.699	36.191	33.099	3.198	36.73	9.003	20.956	65.879	45.786	15.568	Nicotinate phosphoribosyltransferase C-terminal domain
PF00583.28	29.837	142.066	35.341	95.551	10.952	188.35	35.016	60.931	78.294	55.37	35.131	21.716	28.897	83.583	42.511	49.553	44.37	66.496	23.365	68.786	42.457	100.182	70.272	48.97	943.998	693.025	988.561	505.347	853.244	2066.693	1001.35	819.932	722.206	644.305	298.275	197.758	422.769	386.492	258.72	873.66	768.404	199.057	Acetyltransferase (GNAT) family
PF00005.30	736.766	2644.439	393.855	1762.644	793.056	2795.242	679.771	899.31	632.685	1396.33	929.882	1205.625	982.517	1676.881	1026.211	1426.854	690.3	1243.332	697.572	1263.084	927.547	2970.773	1648.574	485.218	11327.801	4804.981	6452.122	3849.146	4705.478	12955.583	16384.278	5986.971	6461.028	19162.694	4024.432	2061.787	8140.7	3828.409	2943.63	12969.581	6225.847	2410.916	ABC transporter
PF02687.24	108.224	89.534	63.726	267.709	155.77	113.358	116.776	200.012	170.825	162.528	92.663	154.276	96.953	155.668	260.303	494.291	122.802	274.839	84.384	112.352	44.762	155.636	154.12	66.459	869.032	1773.452	2249.16	1276.24	2335.042	5549.466	8176.831	2662.946	2583.635	904.325	819.291	252.494	677.347	997.521	491.117	1379.873	2384.384	407.943	FtsX-like permease family
PF12704.10	29.117	11.159	20.033	42.039	18.367	25.699	16.319	30.316	18.568	25.745	21.507	17.832	14.943	34.33	31.628	26.606	31.513	27.311	26.523	23.557	15.81	38.795	47.006	4.078	180.409	262.902	416.599	226.011	425.945	971.226	296.009	440.502	442.462	157.466	171.617	104.752	184.383	178.011	136.379	206.586	542.825	132.562	MacB-like periplasmic core domain
PF08245.15	19.255	62.01	10.046	38.649	35.365	66.062	13.669	31.967	29.738	52.632	41.479	52.444	13.606	15.705	33.994	42.74	17.267	25.295	11.904	28.408	33.887	41.907	34.352	4.96	222.906	198.837	281.456	103.765	177.252	522.135	329.398	325.281	243.007	318.365	190.992	127.25	286.797	70.393	97.051	200.362	270.092	118.807	Mur ligase middle domain
PF08353.13	2.027	0.0	0.0	2.662	6.239	5.28	2.33	4.792	2.695	5.15	2.541	5.223	4.689	5.464	2.307	8.919	7.395	0.0	0.0	2.82	0.0	0.0	2.411	2.569	4.303	0.0	7.482	18.181	0.0	8.674	43.341	6.484	3.208	4.428	3.604	3.407	20.533	2.65	8.697	7.38	5.784	0.0	MurT ligase C-terminal
PF13328.9	3.568	26.968	7.516	33.758	14.49	37.865	12.173	17.937	4.733	34.586	28.066	21.285	8.315	26.774	13.227	17.044	10.046	22.833	4.798	16.306	13.739	30.951	23.965	1.431	50.032	66.771	115.955	43.593	78.411	210.274	143.665	133.159	97.214	84.829	57.245	44.857	141.057	62.37	52.368	57.696	107.869	48.671	HD domain
PF04607.20	25.006	294.812	17.127	49.359	22.443	193.156	24.061	34.663	27.544	64.381	26.954	41.078	41.094	67.92	14.989	45.437	15.992	42.689	37.066	28.323	27.49	171.35	95.698	17.04	462.924	112.361	223.099	108.726	87.475	315.385	668.541	160.593	173.082	320.902	136.326	63.725	252.858	92.794	97.157	214.616	169.529	79.109	Region found in RelA / SpoT proteins
PF02824.24	6.327	36.657	9.67	23.376	29.683	41.836	7.709	15.713	10.251	44.366	39.533	37.322	11.551	24.397	12.621	36.992	23.471	27.671	8.527	15.49	13.01	51.22	28.181	4.916	98.535	136.076	173.239	59.933	113.973	303.599	172.391	185.511	141.187	115.043	126.266	106.755	145.871	96.603	90.019	113.107	168.707	56.54	TGS domain
PF19296.2	2.347	12.572	3.735	19.97	4.767	22.493	1.343	11.006	3.11	19.267	16.273	11.965	6.859	20.643	6.554	13.496	7.088	11.373	4.798	9.709	6.864	19.289	15.41	1.431	24.428	30.855	62.28	30.699	23.101	106.312	111.607	67.732	63.377	63.948	52.969	22.043	84.266	54.432	43.594	48.335	54.746	33.313	RelA/SpoT, AH and RIS domains
PF13291.9	3.568	14.229	7.516	21.558	9.72	25.643	1.343	12.449	4.733	28.562	22.285	21.285	8.315	20.643	7.943	17.044	10.046	12.704	4.798	9.709	6.864	24.353	18.309	1.431	52.817	60.847	114.718	38.999	82.28	200.087	135.213	122.452	96.299	66.567	57.245	44.857	103.958	70.371	52.368	48.335	93.244	35.053	ACT domain
PF13460.9	0.0	0.0	4.944	0.0	3.265	0.0	0.0	0.0	0.0	0.0	5.289	0.0	0.0	0.0	0.0	0.0	10.314	0.0	0.0	0.0	4.705	0.0	0.0	0.0	0.0	0.0	0.0	0.0	4.295	6.231	26.721	15.214	6.471	0.0	0.0	0.0	0.0	0.0	0.0	0.0	6.007	0.0	NAD(P)H-binding
PF13520.9	12.963	2.697	17.315	10.141	1.826	2.587	4.44	4.427	5.136	2.452	2.353	2.551	0.0	2.678	0.0	0.0	16.613	11.791	2.525	4.884	2.823	0.0	2.369	0.0	37.292	6.689	7.103	34.13	31.181	67.616	147.296	39.77	18.799	36.531	15.401	6.628	22.504	22.311	10.577	68.835	24.0	2.64	Amino acid permease
PF00580.24	6.617	17.52	1.836	14.286	9.602	32.824	8.23	18.638	8.6	12.96	11.84	9.683	8.352	14.281	13.889	21.093	8.986	30.272	16.3	1.107	9.211	23.501	14.971	2.493	70.897	97.145	158.58	71.312	84.946	245.95	76.625	149.495	128.264	82.503	75.261	33.549	82.291	14.971	25.037	53.717	142.463	30.329	UvrD/REP helicase N-terminal domain
PF13361.9	10.614	25.03	1.836	18.514	9.602	37.012	11.513	24.556	10.738	12.96	11.84	11.461	7.013	15.597	13.647	18.968	8.986	22.542	18.289	3.343	9.211	25.427	16.889	2.493	87.825	99.799	216.548	89.089	91.892	297.207	117.152	210.438	174.784	85.047	110.482	43.418	116.492	20.035	36.993	77.663	228.569	37.815	UvrD-like helicase C-terminal domain
PF00890.27	23.353	20.074	5.203	41.645	27.064	46.67	19.944	35.019	13.875	43.268	34.255	78.366	47.792	40.835	26.175	39.789	16.603	43.128	15.394	32.918	26.306	62.494	46.026	19.71	42.219	56.319	129.767	84.933	101.259	206.458	111.346	135.499	102.916	220.856	133.734	182.989	176.979	35.17	24.476	50.083	115.78	57.491	FAD binding domain
PF00056.26	22.789	34.53	12.853	52.239	39.687	7.458	9.921	43.368	52.005	123.896	44.827	158.77	19.903	23.111	57.556	41.223	20.51	67.596	19.376	27.557	16.991	54.858	20.597	10.717	201.686	63.634	152.916	99.513	78.191	131.05	216.27	76.895	35.251	414.873	154.24	97.866	341.707	58.959	55.692	163.688	150.418	73.441	lactate/malate dehydrogenase, NAD binding domain
PF02866.21	22.789	34.53	12.853	52.239	39.687	7.458	9.921	43.368	52.005	123.896	44.827	158.77	19.903	23.111	57.556	41.223	20.51	67.596	19.376	27.557	16.991	54.858	20.597	10.717	201.686	63.634	152.916	99.513	70.73	119.524	216.27	76.895	35.251	414.873	154.24	97.866	341.707	58.959	55.692	163.688	132.198	73.441	lactate/malate dehydrogenase, alpha/beta C-terminal domain
PF00478.28	7.316	44.865	6.989	29.005	13.165	44.856	33.746	41.139	40.137	44.087	36.32	50.61	14.953	42.059	44.399	33.479	17.768	26.705	9.999	20.28	24.467	52.386	21.913	13.956	112.547	61.468	95.935	60.078	50.301	135.798	154.072	94.133	92.444	123.877	91.591	72.819	232.195	58.913	73.06	119.639	70.569	41.551	IMP dehydrogenase / GMP reductase domain
PF00588.22	6.97	72.486	36.528	29.792	14.309	18.041	30.995	34.904	4.804	26.617	25.94	38.362	10.259	9.421	33.63	10.201	8.736	17.422	7.072	9.6	10.219	28.067	12.645	0.0	116.388	114.478	157.029	89.118	130.455	273.712	94.252	96.205	76.539	96.199	81.069	72.527	79.045	48.052	35.71	88.006	200.425	60.23	SpoU rRNA Methylase family
PF01288.23	0.0	0.0	0.0	4.342	6.439	0.0	3.76	0.0	0.0	0.0	7.802	3.286	3.875	0.0	0.0	0.0	0.0	0.0	0.0	4.391	0.0	0.0	0.0	0.0	6.917	28.074	0.0	0.0	24.876	65.873	0.0	36.004	20.985	13.882	31.511	26.216	19.111	0.0	9.096	37.006	56.04	27.048	7,8-dihydro-6-hydroxymethylpterin-pyrophosphokinase (HPPK)
PF01227.25	0.0	0.0	0.0	6.033	4.469	0.0	0.0	5.635	0.0	0.0	5.72	3.286	0.0	0.0	0.0	7.066	5.592	5.012	0.0	0.0	0.0	6.392	11.164	0.0	49.877	25.174	67.426	11.912	12.526	105.556	50.002	49.837	29.088	50.824	24.779	7.933	9.781	23.965	6.623	43.754	74.226	20.005	GTP cyclohydrolase I
PF00528.25	207.06	1052.831	9.841	498.646	286.031	1061.024	176.864	221.892	210.212	305.73	211.402	330.57	277.451	386.454	303.815	473.582	129.231	414.183	169.611	274.644	210.615	1126.585	460.858	146.223	7025.692	1820.021	1999.531	1172.999	1063.769	3925.647	23437.638	2371.225	2112.902	14533.644	1710.076	1384.83	3464.913	1218.591	1235.2	6464.154	2428.91	1265.931	Binding-protein-dependent transport system inner membrane component
PF01594.19	0.0	21.701	3.726	11.899	2.417	33.995	2.78	13.561	12.032	11.628	19.675	5.651	0.0	2.627	9.757	9.435	14.248	4.238	0.0	2.921	3.42	29.753	17.306	2.981	139.651	109.649	130.185	31.331	55.204	188.098	341.022	103.905	98.186	179.06	60.494	15.82	67.071	39.629	24.904	127.434	116.342	28.68	AI-2E family transporter
PF02776.21	4.767	27.582	4.969	16.339	15.585	36.272	10.718	27.882	8.049	24.315	13.484	25.704	9.051	2.127	19.328	7.042	8.527	13.387	6.506	13.314	2.062	52.36	17.243	6.111	92.765	99.405	105.776	83.521	70.323	279.676	141.448	100.846	127.709	126.72	82.017	91.614	134.1	49.593	68.827	127.796	114.641	63.561	Thiamine pyrophosphate enzyme, N-terminal TPP binding domain
PF00205.25	4.767	18.937	4.969	16.339	14.099	16.704	10.718	26.061	8.049	21.286	13.484	25.704	9.051	2.127	19.328	7.042	5.625	13.387	6.506	13.314	2.062	40.174	14.393	6.111	87.702	91.074	89.428	83.521	59.345	243.798	136.401	96.784	120.213	116.362	65.009	86.137	115.005	38.694	65.389	120.366	100.597	52.238	Thiamine pyrophosphate enzyme, central domain
PF02775.24	109.77	313.376	38.82	283.239	129.702	459.017	125.251	237.785	152.828	295.796	180.191	332.652	160.273	241.27	188.976	225.046	94.521	280.655	85.218	174.403	113.713	462.286	239.112	90.714	3228.399	485.711	701.61	361.401	360.653	649.848	1371.526	331.475	362.078	2724.336	837.648	723.277	1822.99	544.667	424.446	2271.598	828.717	560.416	Thiamine pyrophosphate enzyme, C-terminal TPP binding domain
PF07517.17	15.622	36.668	6.369	26.022	18.306	39.254	13.03	26.714	15.048	31.816	13.623	23.314	8.584	27.106	22.582	30.807	5.616	27.546	8.965	29.33	21.131	53.221	18.871	3.88	55.294	69.116	105.913	65.493	66.384	199.197	93.579	130.661	91.282	70.335	78.167	59.29	102.711	48.114	49.391	80.178	88.658	55.061	SecA DEAD-like domain
PF01043.23	13.097	36.668	6.369	26.022	18.306	39.254	13.03	26.714	8.335	31.816	13.623	23.314	8.584	27.106	12.724	27.105	5.616	27.546	8.965	20.792	21.131	46.197	15.86	3.88	55.294	69.116	105.913	65.493	66.384	199.197	93.579	130.661	87.271	70.335	78.167	59.29	102.711	48.114	45.752	80.178	88.658	55.061	SecA preprotein cross-linking domain
PF07516.16	15.622	36.668	6.369	26.022	18.306	41.736	13.03	26.714	15.048	31.816	13.623	23.314	8.584	27.106	15.597	30.807	5.616	27.546	8.965	20.792	21.131	58.525	18.871	3.88	51.978	74.433	105.913	65.405	68.601	192.031	78.929	135.336	96.066	58.867	75.379	59.29	102.711	48.114	46.62	84.899	88.658	55.061	SecA Wing and Scaffold domain
PF02810.18	20.768	61.03	23.065	45.179	21.245	81.438	33.979	36.446	15.469	45.632	36.525	19.213	27.299	43.775	24.316	37.585	12.147	65.285	8.965	33.597	31.919	86.832	23.084	13.128	197.386	164.412	257.031	130.898	145.748	483.935	206.556	177.656	133.278	236.042	205.085	162.774	235.254	81.952	80.412	202.927	218.579	206.359	SEC-C motif
PF00665.29	25.633	24.556	110.468	69.412	64.118	76.841	26.162	37.138	28.845	65.711	50.624	58.058	23.657	50.481	50.528	15.291	83.257	47.661	3.134	52.086	40.678	90.534	23.889	12.424	480.18	689.577	892.295	961.514	1001.101	2934.673	1086.467	1041.219	1373.476	330.2	319.463	66.601	966.597	447.593	340.036	238.053	522.757	131.9	Integrase core domain
PF13333.9	3.1	11.134	57.114	11.387	22.916	15.92	6.357	0.0	9.211	19.878	9.161	14.115	0.0	4.359	12.171	0.0	40.715	13.976	3.134	10.845	28.369	26.649	3.697	12.424	152.001	286.983	337.968	493.16	311.112	1361.72	237.024	255.739	163.533	120.204	97.22	19.374	163.076	153.38	84.874	63.742	165.252	31.967	Integrase core domain
PF00872.21	16.688	51.83	44.157	16.831	37.85	25.789	17.909	48.41	17.464	74.922	23.799	43.315	18.75	14.534	31.841	22.336	51.707	15.836	13.899	14.48	48.799	41.229	5.624	0.0	230.229	254.822	615.123	207.189	827.424	810.115	436.288	562.857	307.873	184.545	151.994	53.875	518.587	370.397	169.4	139.526	599.339	86.864	Transposase, Mutator family
PF05524.16	19.702	141.322	0.0	32.552	21.473	194.132	17.054	47.731	25.248	109.457	21.566	66.815	25.067	68.005	39.291	21.746	46.494	81.868	53.037	53.988	46.531	150.084	69.882	24.677	197.047	60.965	48.527	55.002	29.167	67.148	190.898	74.912	54.375	153.098	34.972	19.668	190.747	20.848	50.545	162.369	60.321	35.726	PEP-utilising enzyme, N-terminal
PF00391.26	175.151	678.039	52.984	303.461	139.23	778.263	157.547	237.4	175.032	406.615	235.827	421.279	206.126	378.961	215.699	291.427	148.457	359.806	172.521	274.043	261.081	755.615	412.124	132.846	3103.182	391.157	484.48	470.685	233.361	351.064	2613.257	295.389	249.574	3058.268	785.394	579.876	2054.113	735.672	593.44	2831.158	522.667	613.281	PEP-utilising enzyme, mobile domain
PF02896.21	175.092	687.399	50.429	303.219	139.051	774.871	161.006	243.547	179.017	405.771	232.045	411.401	211.97	383.001	220.793	291.32	146.589	360.148	172.521	276.1	261.081	763.567	415.612	129.525	3094.278	382.902	486.627	405.346	222.192	313.211	2593.278	272.323	235.756	2960.068	783.527	586.496	2047.078	732.469	610.055	2803.569	516.242	607.311	PEP-utilising enzyme, PEP-binding domain
PF00977.24	5.617	22.815	0.0	18.278	21.716	35.625	0.0	11.006	4.69	4.327	6.999	13.59	2.454	4.754	14.272	10.35	11.138	27.873	17.715	17.3	8.296	17.276	17.619	7.099	69.197	107.988	80.04	46.519	28.891	82.277	141.583	70.518	73.797	82.41	68.98	41.433	149.121	18.848	25.889	86.843	109.426	76.675	Histidine biosynthesis protein
PF00180.23	6.881	56.392	0.0	15.693	9.944	51.202	10.91	25.33	9.854	31.199	15.896	45.107	0.0	12.961	16.509	10.129	18.642	20.208	12.458	12.405	6.6	34.781	33.103	3.127	108.858	111.982	106.175	49.648	63.879	127.112	116.596	103.63	85.494	243.783	73.738	56.198	161.505	32.577	60.298	150.281	107.815	61.119	Isocitrate/isopropylmalate dehydrogenase
PF00330.23	12.245	21.53	3.003	18.892	22.025	56.741	14.283	12.592	24.696	17.866	24.156	19.085	10.734	18.027	15.257	30.538	16.201	25.431	18.952	14.717	13.981	34.187	17.066	4.146	147.064	57.896	109.189	56.973	49.471	111.569	264.307	127.731	91.793	99.937	65.979	91.475	143.702	48.133	46.584	92.196	66.949	54.421	Aconitase family (aconitate hydratase)
PF01195.22	0.0	0.0	7.378	0.0	0.0	11.97	5.119	0.0	0.0	0.0	0.0	0.0	0.0	0.0	5.229	0.0	5.802	0.0	0.0	0.0	13.611	0.0	0.0	0.0	20.295	31.136	29.381	6.423	19.882	58.676	10.25	45.714	34.231	10.411	8.509	14.408	0.0	5.902	0.0	16.726	40.74	6.548	Peptidyl-tRNA hydrolase
PF01751.25	18.726	51.28	18.377	20.663	46.12	54.487	21.48	67.102	15.541	63.875	46.164	60.744	9.557	20.978	27.657	51.655	21.637	37.524	14.548	27.744	36.741	66.796	30.344	14.541	148.719	484.025	575.758	324.169	621.118	1255.215	256.497	534.215	468.72	161.496	219.944	84.898	163.055	222.591	159.817	176.508	366.112	146.018	Toprim domain
PF01131.23	10.059	21.579	12.765	15.396	23.034	27.132	7.204	25.186	6.44	38.66	10.651	22.79	3.06	15.152	7.098	31.304	16.322	17.771	4.806	12.008	25.775	33.794	15.378	7.654	50.774	366.961	441.568	226.877	505.938	1018.462	148.0	485.506	391.986	68.822	173.978	48.521	113.576	186.551	121.626	86.952	287.015	92.776	DNA topoisomerase
PF01396.22	2.532	10.548	0.0	3.388	11.37	26.984	7.085	17.752	4.632	17.519	0.0	4.992	4.71	11.345	4.531	24.201	7.367	12.643	0.0	0.0	26.38	10.671	8.733	3.29	89.543	87.403	99.198	56.865	96.349	129.487	72.997	89.553	84.342	74.676	84.322	62.974	19.529	19.883	75.913	83.429	52.121	55.286	Topoisomerase DNA binding C4 zinc finger
PF13495.9	0.0	21.721	3.906	0.0	5.646	15.758	0.0	2.234	7.528	2.401	3.33	0.0	9.782	0.0	3.604	9.289	3.773	0.0	2.908	2.981	0.0	26.228	3.088	0.0	39.781	85.19	49.464	59.47	34.482	208.76	146.947	56.628	74.348	143.528	21.956	16.386	132.899	36.753	37.245	92.091	47.022	25.875	Phage integrase, N-terminal SAM-like domain
PF00589.25	153.793	522.759	79.003	405.595	136.385	480.262	102.461	164.905	251.176	222.182	150.494	102.775	274.938	309.261	225.808	176.497	149.625	247.604	98.857	300.709	135.701	466.086	279.232	87.374	1408.965	2013.387	3061.203	2211.924	3615.614	8622.578	2275.238	2992.391	2974.965	1564.702	955.984	296.743	1500.421	1502.838	854.571	1193.845	2534.576	521.18	Phage integrase family
PF07690.19	20.815	34.573	34.549	31.129	30.811	42.416	16.542	25.169	27.978	28.309	39.331	41.361	12.256	17.629	30.134	42.29	49.873	22.976	16.964	14.114	43.779	58.878	16.965	12.574	337.164	212.864	246.249	223.953	264.574	932.906	2114.339	330.86	271.998	1117.866	200.564	158.84	272.114	63.359	74.449	657.84	374.892	104.489	Major Facilitator Superfamily
PF00664.26	14.875	65.426	21.041	26.873	19.474	85.156	15.002	26.874	15.137	36.116	16.459	30.363	13.686	27.116	24.696	38.437	34.226	37.132	12.207	16.404	37.456	55.128	28.543	11.183	531.717	479.066	584.264	315.643	460.017	1316.663	636.759	615.123	753.514	468.034	316.458	179.614	446.144	265.668	221.339	339.682	620.916	150.368	ABC transporter transmembrane region
