FeatureID	cFA13a	cFA13b	cFA17a	cFA17b	cFA21a	cFA21b	cFT13a	cFT13b	cFT17a	cFT17b	cFT21a	cFT21b	cNA13a	cNA13b	cNA13c	cNA17a	cNA17b	cNA17c	cNA21a	cNA21b	cNA21c
tr_C7AQX5_C7AQX5_9LACO	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	1	0	0	0
tr_C7AQX7_C7AQX7_9LACO	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	1	1	0	1	0
tr_C7AQY2_C7AQY2_9LACO	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	1	0	0	0
tr_C7AQY5_C7AQY5_9LACO	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	1	0	0	0
tr_C7AQY8_C7AQY8_9LACO	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	1	0	0	0
tr_C7CXJ5_C7CXJ5_ENTFL	0	0	1	0	1	0	0	0	0	0	0	0	0	1	0	4	1	2	0	1	1
tr_C7GBJ1_C7GBJ1_9FIRM	0	1	1	0	0	0	1	1	0	1	1	1	1	2	2	2	3	2	1	5	1
tr_C7XY07_C7XY07_9LACO	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	1	0	0
tr_C8ZY42_C8ZY42_ENTGE	0	0	1	0	1	0	0	0	2	0	1	0	0	1	0	0	1	1	1	1	0
tr_C9A4U0_C9A4U0_ENTCA	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	1	1	0	0	0
tr_C9CPT8_C9CPT8_ENTCS	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	1	1	0	0	0
tr_D0R2U6_D0R2U6_LACJF	0	1	1	0	0	1	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0
tr_D1PI43_D1PI43_9FIRM	0	0	0	0	0	0	0	0	0	0	0	0	1	2	2	0	0	0	1	1	1
tr_D1YKI9_D1YKI9_LACGS	0	1	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
tr_D2BLF2_D2BLF2_LACLK	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	1	1	0	2	0
tr_D3L852_D3L852_OENOE	2134	2307	2242	2433	2703	1943	2012	2194	2504	1996	1944	1887	1288	5664	2670	1828	5033	3118	1952	5318	2657
tr_D4JBB7_D4JBB7_9FIRM	0	0	1	1	0	0	1	0	1	1	1	0	0	1	1	1	2	1	0	2	1
tr_D4JFU4_D4JFU4_9FIRM	0	0	0	0	0	0	0	0	0	0	0	0	1	1	2	0	0	0	0	0	0
tr_D4KLW5_D4KLW5_9FIRM	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	1	1	0	2	1
tr_D4KM46_D4KM46_9FIRM	0	1	1	0	0	0	1	1	1	1	1	1	0	2	2	1	3	3	1	6	1
tr_D4KYR1_D4KYR1_9FIRM	0	1	1	0	0	0	1	1	0	0	1	1	1	2	1	1	3	3	1	6	1
tr_D4L243_D4L243_9FIRM	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	1	1	0	2	1
tr_D4LR64_D4LR64_9FIRM	1	1	1	1	0	0	1	1	1	1	1	1	1	2	1	1	3	1	0	4	1
tr_D4LY45_D4LY45_9FIRM	0	0	1	0	0	0	1	1	1	1	1	2	1	1	1	1	2	1	0	4	1
tr_D4N0V8_D4N0V8_ANAHA	0	0	1	0	0	0	1	1	0	1	1	1	2	3	1	1	3	2	0	4	1
tr_D4RYK5_D4RYK5_9FIRM	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	1	0	2	0
tr_D4V4K2_D4V4K2_PHOVU	0	1	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
tr_D4ZCJ2_D4ZCJ2_SHEVD	0	0	0	0	0	0	0	0	0	2	0	0	47	88	41	47	2	13	87	22	55
tr_D5ERX0_D5ERX0_PRER2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	1	0
tr_D7VDZ4_D7VDZ4_LACPN	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2	3	1	0	0	0
tr_E2YTX6_E2YTX6_ENTFL	0	0	1	0	1	0	0	0	0	0	0	0	0	0	0	3	1	2	0	1	1
tr_E3ZSC8_E3ZSC8_LISSE	0	0	1	1	0	1	0	0	0	0	0	0	1	0	0	1	1	1	1	1	0
tr_E4SIA7_E4SIA7_LACAR	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	1	1	0	1	0
tr_E7FQ75_E7FQ75_9LACO	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	1	0	1	0
tr_E7GDJ9_E7GDJ9_9FIRM	1	0	1	0	0	0	0	1	0	1	0	0	2	7	4	3	39	19	3	15	9
tr_E7GNR6_E7GNR6_CLOSY	1	0	1	0	0	0	0	0	1	1	1	0	3	6	1	1	29	14	2	10	3
tr_E8JMJ8_E8JMJ8_STREI	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2	1	1	0	0	0
tr_F0EMQ9_F0EMQ9_ENTCA	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	1	0	1	0
tr_F0K241_F0K241_LACD2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	1	0
tr_F2JJC0_F2JJC0_CELLD	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	1	0	0
tr_F2LZ53_F2LZ53_LACAL	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	1	0	0	1	0
tr_F4ADE7_F4ADE7_LACJH	0	1	1	0	0	1	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0
tr_F5VG40_F5VG40_9LACO	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	1	1	0	1	0
tr_F7QWZ2_F7QWZ2_9LACO	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	1	1	0	1	0
tr_F7R122_F7R122_9LACO	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	1	0	1	0	1	0
tr_G1WLB3_G1WLB3_9ACTN	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	1	0	0	1	0
tr_G2SQF3_G2SQF3_LIGR2	0	0	0	0	0	0	0	0	0	0	0	0	1	0	1	1	0	1	0	1	0
tr_G2SYJ2_G2SYJ2_ROSHA	1	1	1	1	1	0	3	2	2	1	2	3	1	2	2	1	3	3	0	6	1
tr_G2ZBL9_G2ZBL9_LISIP	0	0	1	0	0	0	1	0	0	0	0	0	1	1	0	1	2	1	1	2	1
tr_G5HTY0_G5HTY0_9FIRM	2	1	1	1	0	0	1	1	1	2	0	0	2	5	2	2	28	11	1	8	4
tr_G6FB77_G6FB77_LACLL	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	1	0
tr_G9YR35_G9YR35_FLAPL	1	0	1	1	0	0	1	1	0	1	1	0	1	4	2	1	19	10	2	11	5
tr_G9YSR9_G9YSR9_FLAPL	0	0	0	0	0	0	0	0	0	0	0	0	0	2	1	1	3	3	1	2	2
tr_H5T170_H5T170_LACLL	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	1	1	0	1	0
tr_H7C725_H7C725_ENTFA	0	0	1	0	1	0	0	0	0	0	0	0	0	0	0	3	1	2	0	1	1
tr_H7G1D2_H7G1D2_9LACO	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	1	1	0	1	0
tr_I6T7U8_I6T7U8_ENTHA	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	2	0	1	0	2	0
tr_I6T8Q1_I6T8Q1_ENTHA	0	0	0	0	0	0	0	0	0	0	0	0	0	1	1	1	1	1	0	2	1
tr_I7LGS2_I7LGS2_9LACO	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	1	0	0	0	0
tr_I8ZN65_I8ZN65_PHOVU	0	2	1	1	0	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
tr_I9SXL6_I9SXL6_9BACE	1	3	1	0	0	0	1	3	0	1	1	0	0	0	0	0	0	0	0	0	1
tr_J7H3P9_J7H3P9_9LACO	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	1	0	0	0
tr_J8YNM4_J8YNM4_ENTFC	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	1	0	1	0	1	0
tr_K8Z8M4_K8Z8M4_9ENTE	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	3	2	0	1	0
tr_K8ZQD3_K8ZQD3_9ENTE	0	0	1	1	0	0	0	0	0	0	0	0	0	0	0	3	0	1	0	0	0
tr_L1Q414_L1Q414_ANAHA	0	0	0	0	0	0	1	0	0	0	0	1	1	1	0	0	1	0	0	1	0
tr_L1QBV1_L1QBV1_ANAHA	0	0	1	0	0	0	1	1	0	1	1	1	2	3	1	1	3	2	0	4	1
tr_M5AZ08_M5AZ08_LEVBR	0	0	1	1	0	0	0	0	0	0	0	0	0	0	0	4	0	1	0	0	0
tr_N9XJS0_N9XJS0_9CLOT	0	0	0	1	0	0	0	0	0	0	0	0	2	0	0	1	0	0	5	0	0
tr_N9XMW9_N9XMW9_9FIRM	2	1	1	1	0	0	1	1	1	1	0	0	3	7	5	2	26	14	3	12	6
tr_P97038_P97038_LACJH	0	1	1	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
tr_Q1WR93_Q1WR93_LIGS1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	1	0	0	0
tr_Q2MJN5_Q2MJN5_LACPN	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2	3	1	0	0	0
tr_Q3Y203_Q3Y203_ENTFD	0	0	0	0	1	0	0	0	0	0	0	1	0	1	1	1	2	1	0	3	1
tr_Q4A0U7_Q4A0U7_STAS1	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0
tr_Q5DWA3_Q5DWA3_CLOPF	0	0	0	0	0	0	0	0	0	0	0	0	2	1	0	0	0	1	0	1	0
tr_Q5DWB7_Q5DWB7_CLOPF	0	0	0	0	0	0	0	0	0	0	0	0	1	1	0	1	1	1	1	1	1
tr_Q74LX7_Q74LX7_LACJO	0	1	1	0	0	1	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0
tr_Q75N78_Q75N78_ENTFC	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	2	0	1	0	2	0
tr_Q83YZ2_Q83YZ2_ENTFC	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	1	0	1	0	1	0
tr_Q8KUA7_Q8KUA7_ENTFL	0	0	1	0	1	0	0	0	0	0	0	0	0	1	0	3	1	2	0	1	1
tr_Q8Y5J3_Q8Y5J3_LISMO	0	0	1	1	0	0	0	0	0	1	0	0	1	1	0	1	1	1	0	1	0
tr_Q9CEK2_Q9CEK2_LACLA	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	1	0	2	0
tr_R0A5H6_R0A5H6_9FIRM	1	1	1	1	0	0	1	0	1	1	0	0	3	6	5	1	25	13	3	10	6
tr_R0ADB8_R0ADB8_9FIRM	1	0	0	1	0	0	0	0	1	1	0	0	1	5	2	1	27	10	1	8	3
tr_R0B1Z5_R0B1Z5_9FIRM	0	0	0	0	0	0	1	0	0	0	1	1	1	1	0	1	6	2	1	3	0
tr_R0B824_R0B824_9FIRM	0	0	1	0	0	0	1	0	0	0	1	1	1	1	1	2	6	3	1	4	1
tr_R2PCI7_R2PCI7_9ENTE	0	0	0	0	0	0	0	0	0	0	0	0	0	1	1	0	1	0	0	2	0
tr_R2QCK8_R2QCK8_9ENTE	0	0	1	0	0	0	1	0	0	0	0	0	0	10	4	1	24	10	2	14	7
tr_R5AP11_R5AP11_9BACT	1	0	0	0	2	2	0	0	0	0	0	0	0	4	1	0	1	0	0	7	0
tr_R5B6T8_R5B6T8_9BACE	0	0	0	0	3	3	1	0	0	0	0	0	1	7	2	0	2	1	0	10	0
tr_R5BV01_R5BV01_9FIRM	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	1	0	1	0
tr_R5BYX0_R5BYX0_9FIRM	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	1	0	2	0
tr_R5DTJ4_R5DTJ4_9FIRM	1	1	1	1	0	0	2	2	1	1	1	2	1	6	2	3	14	6	1	18	1
tr_R5ELQ7_R5ELQ7_9CLOT	1	1	1	1	1	0	2	2	1	1	2	3	4	3	1	2	6	4	2	8	1
tr_R5EWY1_R5EWY1_9CLOT	1	1	1	1	0	0	1	0	1	1	0	0	3	6	4	1	20	11	2	9	5
tr_R5G8N9_R5G8N9_9CLOT	0	0	1	1	0	0	1	1	1	0	1	1	1	2	1	1	8	2	0	7	1
tr_R5HRW4_R5HRW4_9FIRM	2	1	2	1	0	0	3	3	2	1	2	2	2	3	3	3	7	4	1	10	3
tr_R5ILU6_R5ILU6_9CLOT	0	0	0	0	0	0	0	1	0	1	1	1	0	2	2	1	3	2	1	8	2
tr_R5JHZ2_R5JHZ2_9BACE	1	3	1	0	0	0	1	3	0	1	1	0	0	0	0	0	0	0	0	0	1
tr_R5K0M8_R5K0M8_9FIRM	1	1	2	1	0	0	2	2	1	1	2	3	1	3	1	2	5	3	1	9	2
tr_R5K9B3_R5K9B3_9CLOT	1	1	1	1	1	0	1	1	2	1	1	1	1	2	2	2	6	3	1	6	2
tr_R5KH97_R5KH97_9CLOT	2	2	2	2	1	0	3	3	2	1	1	3	1	3	1	2	5	3	1	6	1
tr_R5LBG5_R5LBG5_9FIRM	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	1	1	0	3	0
tr_R5M288_R5M288_9CLOT	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	1	1	1	1	0
tr_R5M9U6_R5M9U6_9CLOT	1	0	0	0	1	0	0	1	1	1	1	0	0	9	0	1	14	5	1	15	4
tr_R5MTH4_R5MTH4_9MOLU	0	0	0	0	0	0	0	0	0	0	0	0	1	2	1	1	6	2	1	6	0
tr_R5PDJ6_R5PDJ6_9CLOT	1	1	1	1	1	0	2	1	1	1	2	3	4	4	2	2	9	5	3	10	2
tr_R5PVL5_R5PVL5_9FIRM	0	0	0	0	0	0	0	0	0	0	0	0	0	2	0	0	2	1	0	3	1
tr_R5QNZ1_R5QNZ1_9FIRM	0	0	1	0	0	0	0	0	0	0	0	1	0	1	1	1	4	1	0	4	1
tr_R5SJZ7_R5SJZ7_9CLOT	1	1	1	1	0	1	0	0	1	0	0	1	0	1	0	2	1	1	0	5	0
tr_R5TDR5_R5TDR5_9FIRM	0	1	0	0	0	0	1	1	2	0	0	0	0	1	0	0	1	1	0	3	2
tr_R5TLQ6_R5TLQ6_9FIRM	1	1	1	1	0	0	2	1	1	1	1	2	1	2	1	2	4	2	1	4	2
tr_R5V3T1_R5V3T1_9FIRM	0	0	0	0	0	0	1	0	0	0	2	2	2	1	0	1	6	2	1	3	0
tr_R5VU70_R5VU70_9FIRM	0	0	1	0	0	0	1	0	2	0	1	1	0	2	2	1	4	2	1	7	1
tr_R5WKT4_R5WKT4_9FIRM	2	2	3	2	1	1	3	2	3	2	2	2	1	2	2	2	5	3	1	8	2
tr_R5XC26_R5XC26_9FIRM	0	0	0	0	0	0	0	0	0	1	0	0	0	2	0	1	10	2	0	5	0
tr_R5XNS0_R5XNS0_9CLOT	0	1	0	0	0	0	1	1	0	0	0	0	1	0	0	1	0	0	2	0	0
tr_R5YDB2_R5YDB2_9FIRM	1	1	2	1	1	0	2	2	3	1	2	2	2	5	3	2	6	4	1	14	2
tr_R5YIN4_R5YIN4_9LACO	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	1	0	0	1	0
tr_R5ZJZ0_R5ZJZ0_9CLOT	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2	2	1	0	3	0
tr_R6BF36_R6BF36_9CLOT	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	1	1	0	1	0
tr_R6BF43_R6BF43_9CLOT	2	1	4	2	1	2	3	2	2	2	4	5	8	8	4	3	19	6	4	23	4
tr_R6BUS3_R6BUS3_9FIRM	0	1	1	0	0	0	1	1	1	0	1	1	0	1	1	1	2	1	1	3	1
tr_R6C9U5_R6C9U5_9FIRM	1	0	2	1	1	0	1	1	1	1	1	1	0	2	1	1	4	2	0	6	1
tr_R6CAG1_R6CAG1_9CLOT	0	0	0	0	0	0	1	1	0	0	1	1	0	3	1	1	7	3	0	10	1
tr_R6CQE8_R6CQE8_9CLOT	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	1	1	1	1	1
tr_R6DFK2_R6DFK2_9BACE	0	2	2	1	0	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
tr_R6DRK3_R6DRK3_9CLOT	2	1	2	1	0	1	2	2	2	1	2	3	0	3	2	4	3	3	1	7	1
tr_R6DY54_R6DY54_9FIRM	2	1	4	1	1	0	2	2	3	1	2	2	2	5	4	3	8	4	1	14	2
tr_R6FTQ3_R6FTQ3_9CLOT	0	1	1	1	1	0	2	1	0	0	0	0	1	0	0	0	0	0	2	0	0
tr_R6G3A9_R6G3A9_9CLOT	0	0	0	1	0	0	0	0	0	1	0	0	1	2	1	1	19	9	1	7	2
tr_R6H1U8_R6H1U8_9FIRM	2	2	3	2	1	0	3	3	3	2	5	4	4	4	3	3	12	4	2	9	2
tr_R6IXZ0_R6IXZ0_9FIRM	1	1	1	1	1	1	1	0	1	1	0	0	0	5	1	2	6	4	0	16	1
tr_R6J1M9_R6J1M9_9CLOT	0	0	0	0	0	0	0	0	0	0	0	0	0	1	1	1	3	2	0	4	0
tr_R6KMG9_R6KMG9_9CLOT	0	1	0	1	0	0	2	1	0	0	0	0	1	0	0	0	0	0	2	0	0
tr_R6KW59_R6KW59_9CLOT	0	0	0	1	0	0	0	0	0	1	0	0	1	3	1	2	22	11	1	8	3
tr_R6NAK2_R6NAK2_9CLOT	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	1	2	2	0	1	0
tr_R6P0A1_R6P0A1_9FIRM	0	0	1	0	0	0	1	0	0	1	1	1	0	3	1	0	3	1	1	6	1
tr_R6P9K0_R6P9K0_9CLOT	1	1	2	2	0	1	2	1	2	1	2	3	5	5	3	4	10	3	3	9	1
tr_R6QGL1_R6QGL1_9FIRM	0	0	1	1	0	0	1	1	0	0	1	0	0	3	0	2	3	2	0	9	0
tr_R6QY42_R6QY42_9FIRM	1	0	1	1	0	1	0	1	1	1	0	0	7	31	28	7	106	75	3	56	34
tr_R6RWB1_R6RWB1_9CLOT	3	2	4	2	1	1	4	4	3	2	4	5	2	7	5	4	23	6	2	20	5
tr_R6SSW3_R6SSW3_9LACO	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	1	0	1	0
tr_R6SY59_R6SY59_9CLOT	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	1	0
tr_R6TI72_R6TI72_9FIRM	0	0	0	0	0	0	0	0	0	0	0	0	0	1	1	1	2	4	1	2	1
tr_R6U6R1_R6U6R1_9FIRM	0	0	0	0	0	0	0	0	0	0	0	0	0	1	1	0	3	1	0	3	0
tr_R6UAF5_R6UAF5_9CLOT	1	1	3	2	0	0	2	3	3	1	2	3	2	4	5	5	12	6	2	10	3
tr_R6VWD6_R6VWD6_9FIRM	2	1	3	2	0	0	2	1	2	1	2	3	1	6	3	2	10	6	1	17	2
tr_R6W6M4_R6W6M4_9CLOT	1	0	1	1	1	0	2	1	2	0	1	1	0	1	2	1	3	2	0	3	1
tr_R6X4D0_R6X4D0_9CLOT	2	1	3	2	1	1	3	2	2	2	6	7	7	5	5	8	21	10	3	13	4
tr_R6YVJ4_R6YVJ4_9ACTN	0	0	0	0	0	0	0	0	0	1	0	0	1	7	2	1	16	10	1	6	5
tr_R6Z6D0_R6Z6D0_9CLOT	1	2	1	1	0	0	2	2	1	1	3	4	2	3	4	5	18	7	2	16	2
tr_R6ZXB8_R6ZXB8_9FIRM	0	0	0	0	0	0	0	0	0	0	0	0	0	3	1	1	2	1	0	2	0
tr_R7B0G8_R7B0G8_9CLOT	1	0	1	0	0	0	1	1	0	1	2	3	1	5	2	3	16	5	0	12	2
tr_R7B0W4_R7B0W4_9BACE	1	1	1	1	1	0	2	1	1	1	1	1	1	4	3	5	8	4	0	8	2
tr_R7D9J8_R7D9J8_9FIRM	1	1	2	1	0	0	2	2	2	1	1	2	2	3	2	2	4	2	1	6	2
tr_R7EFA5_R7EFA5_9BACE	0	1	1	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	2	0
tr_R7EGC2_R7EGC2_9FIRM	2	2	3	2	1	1	4	4	3	2	5	5	4	5	3	3	13	5	2	10	2
tr_R7F4F7_R7F4F7_9BACT	0	0	0	0	2	2	0	0	0	0	0	0	0	5	2	0	2	0	0	7	0
tr_R7GK51_R7GK51_9CLOT	0	0	0	0	0	0	0	0	0	0	0	0	0	2	2	0	2	1	0	2	0
tr_R7H1M9_R7H1M9_9FIRM	0	1	1	1	1	0	1	1	1	0	1	0	0	4	3	2	5	2	0	7	1
tr_R7I2P2_R7I2P2_9CLOT	1	1	1	1	0	0	1	0	1	1	1	1	0	1	1	1	2	2	0	3	1
tr_R7IMT7_R7IMT7_9FIRM	1	1	2	1	1	0	2	2	2	1	1	2	2	5	3	5	12	4	2	10	4
tr_R7IT85_R7IT85_9CLOT	1	2	4	3	1	0	2	2	2	2	3	4	8	9	4	7	23	8	4	14	3
tr_R7IZ25_R7IZ25_9BACT	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	4	0
tr_R7JVZ2_R7JVZ2_9FIRM	0	0	0	0	0	0	0	0	0	0	0	0	1	2	2	3	10	4	0	8	2
tr_R7JW99_R7JW99_9CLOT	2	2	3	1	1	0	3	3	3	1	2	3	1	5	2	1	9	5	0	14	3
tr_R7KEG1_R7KEG1_9CLOT	1	0	2	1	0	0	1	1	0	1	0	1	6	3	2	3	7	3	3	8	1
tr_R7KX66_R7KX66_9FIRM	1	1	2	1	0	0	1	1	1	1	1	2	0	4	2	2	6	4	1	13	1
tr_R7L5K0_R7L5K0_9CLOT	0	0	0	0	0	0	0	1	0	0	0	1	1	1	1	1	1	0	1	1	2
tr_R7LRG3_R7LRG3_9CLOT	3	2	4	3	1	1	3	3	3	2	3	4	7	5	4	5	15	6	4	16	4
tr_R7QYW0_R7QYW0_9FIRM	1	1	2	1	0	0	3	3	1	1	3	4	3	3	2	4	11	6	3	9	3
tr_R7R1N8_R7R1N8_9FIRM	2	2	2	2	1	1	4	3	2	1	4	4	4	5	4	6	17	8	2	12	3
tr_R8W4N1_R8W4N1_9CLOT	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	1	0
tr_R9HKI4_R9HKI4_PHOVU	0	2	1	1	0	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
tr_R9HS41_R9HS41_BACUN	0	1	1	1	0	2	0	0	0	0	0	0	0	0	0	0	0	0	0	2	0
tr_S0FQ07_S0FQ07_RUMCE	4	7	9	9	1	3	8	10	4	4	2	0	14	27	8	7	153	36	14	37	12
tr_S3MTK0_S3MTK0_9GAMM	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	1	0	2	1
tr_S4B775_S4B775_ENTCA	0	0	0	0	0	0	0	0	1	0	0	0	1	1	0	1	1	1	0	1	0
tr_S4CF20_S4CF20_ENTFL	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	1	0	1
tr_S4DWM3_S4DWM3_ENTFC	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	1	0	1	0
tr_S5QWI2_S5QWI2_9STRE	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	1	0	0	0	0	0
tr_S6FT47_S6FT47_LACLL	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	8	0
tr_S6FTM1_S6FTM1_LACLL	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	1	0
tr_T4VSU6_T4VSU6_PARBF	0	0	0	0	0	0	1	0	0	0	0	0	2	0	0	0	0	0	3	0	0
tr_U2D1P9_U2D1P9_CLOSY	1	0	1	0	0	0	0	0	1	1	1	0	2	5	1	1	27	13	2	10	3
tr_U2FMZ6_U2FMZ6_9MOLU	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	4	1	0	2	2
tr_U2JZ29_U2JZ29_9FIRM	2	1	2	1	0	0	3	2	2	1	1	2	1	4	3	1	10	4	1	13	2
tr_U2NJY6_U2NJY6_9CLOT	0	0	0	0	0	0	0	0	0	0	0	0	0	1	1	0	0	0	0	0	0
tr_U2PLY1_U2PLY1_LEVBR	0	0	1	1	0	0	0	0	0	0	0	0	0	0	0	4	0	1	0	0	0
tr_U2QTL3_U2QTL3_9FIRM	0	0	0	0	0	0	0	0	0	0	0	0	1	1	2	0	0	0	0	0	0
tr_V2XPW3_V2XPW3_9FIRM	2	0	1	1	0	1	0	1	1	2	1	0	15	38	30	8	132	73	9	54	44
tr_V5ENI3_V5ENI3_9LACO	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2	0	1	0	0	0
tr_V5XPI8_V5XPI8_ENTMU	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	1	0
tr_V8BM28_V8BM28_9FIRM	1	0	0	0	0	0	1	0	0	0	0	0	0	1	1	1	3	1	0	1	1
tr_V8C360_V8C360_9FIRM	1	1	1	1	0	0	2	2	1	1	4	4	2	3	2	3	12	3	1	8	1
tr_W0U3I8_W0U3I8_9FIRM	0	0	0	0	0	0	0	0	1	0	0	0	0	1	2	1	4	2	1	6	1
tr_W6RZA8_W6RZA8_9CLOT	0	1	0	1	0	0	2	1	0	0	0	0	1	0	0	0	0	0	2	0	0
tr_W7AUZ3_W7AUZ3_9LIST	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	1	0	1	0	1	0
tr_W7BLC5_W7BLC5_9LIST	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2	0	2	0
tr_W7RZL3_W7RZL3_LYSSH	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	1	0	1	0
tr_W7UXF9_W7UXF9_RUMFL	0	0	1	1	0	0	0	1	0	2	0	0	3	4	3	1	23	6	3	9	2
